Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),4/500,0.0027562017640149,0.0311795324554195,0,0,7.854838709677419,46.29564737741307,RPS6KA3;RPS6KA1;PRKCA;TTK
KEGG_2021_Human,Progesterone-mediated oocyte maturation,2/100,0.0063585473607634,0.0320282385579195,0,0,18.43970315398887,93.26719485343038,RPS6KA3;RPS6KA1
KEGG_2021_Human,Hematopoietic cell lineage,2/99,0.0062359246796265,0.0320282385579195,0,0,18.63074039362699,94.59625050266868,CD2;TFRC
KEGG_2021_Human,Choline metabolism in cancer,2/98,0.0061144062849993,0.0320282385579195,0,0,18.825757575757574,95.95691213064543,JUN;PRKCA
KEGG_2021_Human,Huntington disease,3/306,0.0056573445896661,0.0320282385579195,0,0,9.275341819896274,47.99804488435312,TUBB8;TUBB4B;TUBB4A
KEGG_2021_Human,GnRH signaling pathway,2/93,0.0055234697934864,0.0320282385579195,0,0,19.865134865134863,103.27385061876376,JUN;PRKCA
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,2/100,0.0063585473607634,0.0320282385579195,0,0,18.43970315398887,93.26719485343038,JUN;PRKCA
KEGG_2021_Human,C-type lectin receptor signaling pathway,2/104,0.006860029074594,0.0333201412194569,0,0,17.71301247771836,88.24700043316875,JUN;CASP1
Reactome_2022,2-LTR Circle Formation R-HSA-164843,1/8,0.0095613427178271,0.0336509594354696,0,0,124.03105590062113,576.7477724354015,PSIP1
Reactome_2022,ROBO Receptors Bind AKAP5 R-HSA-9010642,1/8,0.0095613427178271,0.0336509594354696,0,0,124.03105590062113,576.7477724354015,PRKCA
Reactome_2022,EGFR Transactivation By Gastrin R-HSA-2179392,1/8,0.0095613427178271,0.0336509594354696,0,0,124.03105590062113,576.7477724354015,PRKCA
KEGG_2021_Human,Insulin resistance,2/108,0.0073789723758302,0.0346048359694107,0,0,17.041166380789022,83.65714594713813,RPS6KA3;RPS6KA1
Reactome_2022,Neuronal System R-HSA-112316,3/386,0.0106872953689665,0.0367550173129465,0,0,7.308093994778068,33.16924322995538,RPS6KA3;RPS6KA1;PRKCA
Reactome_2022,Signaling By NTRKs R-HSA-166520,2/132,0.0108501896126779,0.0367550173129465,0,0,13.878321678321678,62.779597389593135,RPS6KA3;RPS6KA1
Reactome_2022,Interleukin-1 Processing R-HSA-448706,1/9,0.0107503374648081,0.0367550173129465,0,0,108.52173913043478,491.9093069362491,CASP1
Reactome_2022,Integration Of Provirus R-HSA-162592,1/10,0.0119379646683197,0.0385141479180317,0,0,96.45893719806764,427.1232267263204,PSIP1
Reactome_2022,HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520,1/10,0.0119379646683197,0.0385141479180317,0,0,96.45893719806764,427.1232267263204,PRKCA
Reactome_2022,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,1/10,0.0119379646683197,0.0385141479180317,0,0,96.45893719806764,427.1232267263204,JUN
Reactome_2022,Acetylcholine Regulates Insulin Secretion R-HSA-399997,1/10,0.0119379646683197,0.0385141479180317,0,0,96.45893719806764,427.1232267263204,PRKCA
GO_Biological_Process_2023,Regulation Of mRNA Stability (GO:0043488),2/74,0.0035360767017658,0.0387896898799768,0,0,25.13131313131313,141.85966421820362,KHSRP;PRKCA
GO_Molecular_Function_2023,Supercoiled DNA Binding (GO:0097100),1/5,0.005986138987596,0.0388875764017612,0,0,217.08695652173913,1111.118047594182,PSIP1
GO_Molecular_Function_2023,Kinase Activity (GO:0016301),2/106,0.0071173283306092,0.0388875764017612,0,0,17.37062937062937,85.90163342914845,PGK1;PGK2
GO_Molecular_Function_2023,Sugar-Phosphatase Activity (GO:0050308),1/6,0.0071792448741713,0.0388875764017612,0,0,173.66086956521738,857.2874884567655,KHSRP
Reactome_2022,Killing Mechanisms R-HSA-9664420,1/11,0.0131242257813257,0.0418431198439914,0,0,86.80869565217391,376.1677267870623,JUN
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),4/780,0.0130930002459121,0.0428498189866215,0,0,4.948453608247423,21.454899087610222,RPS6KA3;JUN;NOP2;CASP1
KEGG_2021_Human,Alzheimer disease,3/369,0.0094582686852382,0.0428774847064133,0,0,7.654176424668228,35.67509009631638,TUBB8;TUBB4B;TUBB4A
Reactome_2022,TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207,1/12,0.014309122256811,0.0435704733887167,0,0,78.91304347826087,335.1324919763037,CASP1
Reactome_2022,CREB1 Phosphorylation Thru Activation Of Adenylate Cyclase R-HSA-442720,1/12,0.014309122256811,0.0435704733887167,0,0,78.91304347826087,335.1324919763037,PRKCA
Reactome_2022,"Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600",1/12,0.014309122256811,0.0435704733887167,0,0,78.91304347826087,335.1324919763037,PRKCA
Reactome_2022,Disorders Of Developmental Biology R-HSA-9675151,1/12,0.014309122256811,0.0435704733887167,0,0,78.91304347826087,335.1324919763037,PRKCA
Reactome_2022,Disease R-HSA-1643685,6/1736,0.0145781261641252,0.0438963576719772,0,0,3.515606936416185,14.86480555059872,JUN;ALG2;CASP1;PGK1;PSIP1;PRKCA
KEGG_2021_Human,Oocyte meiosis,2/129,0.0103834277603468,0.0441295679814739,0,0,14.208303507516106,64.89705468059547,RPS6KA3;RPS6KA1
KEGG_2021_Human,Relaxin signaling pathway,2/129,0.0103834277603468,0.0441295679814739,0,0,14.208303507516106,64.89705468059547,JUN;PRKCA
GO_Biological_Process_2023,Positive Regulation Of Growth (GO:0045927),2/81,0.0042200861822271,0.0447062790883849,0,0,22.896432681242807,125.19539804857637,RPS6KA3;RPS6KA1
GO_Biological_Process_2023,Cellular Response To Organic Substance (GO:0071310),2/82,0.0043224302986007,0.0447062790883849,0,0,22.60909090909091,123.0824770674127,KHSRP;CASP1
Reactome_2022,TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910,1/13,0.0154926555661662,0.0461374687739677,0,0,72.33333333333333,301.441152263015,ATAD2
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),2/86,0.0047432708947267,0.0464071368619215,0,0,21.528138528138527,115.19767892114508,JUN;XIRP1
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),2/85,0.0046363464554137,0.0464071368619215,0,0,21.788608981380065,117.0882506378019,STIL;TTK
GO_Molecular_Function_2023,cAMP Response Element Binding (GO:0035497),1/9,0.0107503374648081,0.0465847956808351,0,0,108.52173913043478,491.9093069362491,JUN
GO_Molecular_Function_2023,Histone H3 Kinase Activity (GO:0140996),1/9,0.0107503374648081,0.0465847956808351,0,0,108.52173913043478,491.9093069362491,PRKCA
GO_Molecular_Function_2023,Calcium-Dependent Protein Serine/Threonine Kinase Activity (GO:0009931),1/8,0.0095613427178271,0.0465847956808351,0,0,124.03105590062113,576.7477724354015,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),2/93,0.0055234697934864,0.0515948169883275,0,0,19.865134865134863,103.27385061876376,TFRC;PRKCA
GO_Biological_Process_2023,mRNA 5'-Splice Site Recognition (GO:0000395),1/5,0.005986138987596,0.0515948169883275,0,0,217.08695652173913,1111.118047594182,PSIP1
GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Tubular Network Organization (GO:1903371),1/5,0.005986138987596,0.0515948169883275,0,0,217.08695652173913,1111.118047594182,RAB3GAP2
GO_Biological_Process_2023,Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201),1/5,0.005986138987596,0.0515948169883275,0,0,217.08695652173913,1111.118047594182,JUN
GO_Biological_Process_2023,Notochord Development (GO:0030903),1/5,0.005986138987596,0.0515948169883275,0,0,217.08695652173913,1111.118047594182,STIL
GO_Biological_Process_2023,Desmosome Organization (GO:0002934),1/6,0.0071792448741713,0.0519777328890002,0,0,173.66086956521738,857.2874884567655,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Spindle Assembly (GO:1905832),1/6,0.0071792448741713,0.0519777328890002,0,0,173.66086956521738,857.2874884567655,STIL
GO_Biological_Process_2023,Negative Regulation Of Lipoprotein Particle Clearance (GO:0010985),1/6,0.0071792448741713,0.0519777328890002,0,0,173.66086956521738,857.2874884567655,KHSRP
GO_Biological_Process_2023,Regulation Of Glial Cell Apoptotic Process (GO:0034350),1/6,0.0071792448741713,0.0519777328890002,0,0,173.66086956521738,857.2874884567655,PRKCA
GO_Biological_Process_2023,Mitotic Nuclear Membrane Disassembly (GO:0007077),1/6,0.0071792448741713,0.0519777328890002,0,0,173.66086956521738,857.2874884567655,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031666),1/6,0.0071792448741713,0.0519777328890002,0,0,173.66086956521738,857.2874884567655,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Cell Growth (GO:0030307),2/106,0.0071173283306092,0.0519777328890002,0,0,17.37062937062937,85.90163342914845,RPS6KA3;RPS6KA1
GO_Biological_Process_2023,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),2/106,0.0071173283306092,0.0519777328890002,0,0,17.37062937062937,85.90163342914845,STIL;RRM2
Reactome_2022,Depolymerisation Of Nuclear Lamina R-HSA-4419969,1/15,0.0178556385652366,0.0520309467868723,0,0,61.993788819875775,249.55202523941097,PRKCA
Reactome_2022,WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,1/15,0.0178556385652366,0.0520309467868723,0,0,61.993788819875775,249.55202523941097,PRKCA
Reactome_2022,PKA Activation In Glucagon Signaling R-HSA-164378,1/16,0.0190350912060612,0.0521061587559859,0,0,57.857971014492755,229.20267994354347,PRKCA
Reactome_2022,Plasma Lipoprotein Assembly R-HSA-8963898,1/16,0.0190350912060612,0.0521061587559859,0,0,57.857971014492755,229.20267994354347,PRKCA
Reactome_2022,NLRP3 Inflammasome R-HSA-844456,1/16,0.0190350912060612,0.0521061587559859,0,0,57.857971014492755,229.20267994354347,CASP1
Reactome_2022,Regulation Of KIT Signaling R-HSA-1433559,1/16,0.0190350912060612,0.0521061587559859,0,0,57.857971014492755,229.20267994354347,PRKCA
Reactome_2022,Early Phase Of HIV Life Cycle R-HSA-162594,1/16,0.0190350912060612,0.0521061587559859,0,0,57.857971014492755,229.20267994354347,PSIP1
Reactome_2022,Rap1 Signaling R-HSA-392517,1/16,0.0190350912060612,0.0521061587559859,0,0,57.857971014492755,229.20267994354347,PRKCA
Reactome_2022,KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604,1/17,0.0202131865779684,0.05370366237872,0,0,54.23913043478261,211.60963296162683,KHSRP
Reactome_2022,Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,1/17,0.0202131865779684,0.05370366237872,0,0,54.23913043478261,211.60963296162683,PRKCA
Reactome_2022,PKA Activation R-HSA-163615,1/17,0.0202131865779684,0.05370366237872,0,0,54.23913043478261,211.60963296162683,PRKCA
GO_Molecular_Function_2023,Endopeptidase Activator Activity (GO:0061133),1/14,0.0166748271779813,0.0541931883284393,0,0,66.76588628762542,273.32986083800455,CASP1
GO_Molecular_Function_2023,Protein Kinase C Activity (GO:0004697),1/14,0.0166748271779813,0.0541931883284393,0,0,66.76588628762542,273.32986083800455,PRKCA
GO_Molecular_Function_2023,CARD Domain Binding (GO:0050700),1/13,0.0154926555661662,0.0541931883284393,0,0,72.33333333333333,301.441152263015,CASP1
GO_Molecular_Function_2023,MHC Class I Protein Binding (GO:0042288),1/13,0.0154926555661662,0.0541931883284393,0,0,72.33333333333333,301.441152263015,TUBB4B
GO_Molecular_Function_2023,Caspase Binding (GO:0089720),1/13,0.0154926555661662,0.0541931883284393,0,0,72.33333333333333,301.441152263015,CASP1
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,3/496,0.020841588372732,0.0548356354272852,0,0,5.645609968125181,21.85305443171237,RPS6KA3;RPS6KA1;PRKCA
GO_Biological_Process_2023,Negative Regulation Of Nitric Oxide Metabolic Process (GO:1904406),1/7,0.0083709789916443,0.0550962617268225,0,0,144.71014492753622,692.1463710595567,KHSRP
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351),1/7,0.0083709789916443,0.0550962617268225,0,0,144.71014492753622,692.1463710595567,PRKCA
GO_Biological_Process_2023,Fructose Metabolic Process (GO:0006000),1/7,0.0083709789916443,0.0550962617268225,0,0,144.71014492753622,692.1463710595567,KHSRP
GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Fusion (GO:0010637),1/7,0.0083709789916443,0.0550962617268225,0,0,144.71014492753622,692.1463710595567,TFRC
GO_Biological_Process_2023,Negative Regulation Of Nitric Oxide Biosynthetic Process (GO:0045019),1/7,0.0083709789916443,0.0550962617268225,0,0,144.71014492753622,692.1463710595567,KHSRP
Reactome_2022,VEGFR2 Mediated Cell Proliferation R-HSA-5218921,1/18,0.0213899261577365,0.0557372114302557,0,0,51.0460358056266,196.26359569838613,PRKCA
GO_Biological_Process_2023,Nucleoside Diphosphate Metabolic Process (GO:0009132),1/8,0.0095613427178271,0.0558259042557004,0,0,124.03105590062113,576.7477724354015,RRM2
GO_Biological_Process_2023,Nuclear Membrane Disassembly (GO:0051081),1/8,0.0095613427178271,0.0558259042557004,0,0,124.03105590062113,576.7477724354015,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Centriole Replication (GO:0046601),1/8,0.0095613427178271,0.0558259042557004,0,0,124.03105590062113,576.7477724354015,STIL
GO_Biological_Process_2023,"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)",1/8,0.0095613427178271,0.0558259042557004,0,0,124.03105590062113,576.7477724354015,KHSRP
GO_Biological_Process_2023,Plasminogen Activation (GO:0031639),1/8,0.0095613427178271,0.0558259042557004,0,0,124.03105590062113,576.7477724354015,PGK1
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription Initiation (GO:2000142),1/8,0.0095613427178271,0.0558259042557004,0,0,124.03105590062113,576.7477724354015,JUN
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265),1/8,0.0095613427178271,0.0558259042557004,0,0,124.03105590062113,576.7477724354015,CASP1
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),2/125,0.0097754847712179,0.0561702458282682,0,0,14.673318551367332,67.90632196827501,KHSRP;PRKCA
Reactome_2022,PKA-mediated Phosphorylation Of CREB R-HSA-111931,1/19,0.0225653114296027,0.0582399942611651,0,0,48.207729468599034,182.7719626724847,PRKCA
GO_Molecular_Function_2023,Ubiquitin-Protein Transferase Activator Activity (GO:0097027),1/16,0.0190350912060612,0.0589181394473325,0,0,57.857971014492755,229.20267994354347,GCN1
GO_Biological_Process_2023,Regulation Of Protein Lipidation (GO:1903059),1/9,0.0107503374648081,0.0589639721554626,0,0,108.52173913043478,491.9093069362491,RAB3GAP2
GO_Biological_Process_2023,Fructose 6-Phosphate Metabolic Process (GO:0006002),1/9,0.0107503374648081,0.0589639721554626,0,0,108.52173913043478,491.9093069362491,KHSRP
GO_Biological_Process_2023,Transferrin Transport (GO:0033572),1/9,0.0107503374648081,0.0589639721554626,0,0,108.52173913043478,491.9093069362491,TFRC
Reactome_2022,Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,1/20,0.0237393438664972,0.0590216714478968,0,0,45.66819221967963,170.827422984315,ALG2
Reactome_2022,CD209 (DC-SIGN) Signaling R-HSA-5621575,1/20,0.0237393438664972,0.0590216714478968,0,0,45.66819221967963,170.827422984315,PRKCA
Reactome_2022,Syndecan Interactions R-HSA-3000170,1/20,0.0237393438664972,0.0590216714478968,0,0,45.66819221967963,170.827422984315,PRKCA
Reactome_2022,Axon Guidance R-HSA-422475,3/519,0.023458560224707,0.0590216714478968,0,0,5.387596899224806,20.217064087980663,RPS6KA3;RPS6KA1;PRKCA
Reactome_2022,SHC1 Events In ERBB2 Signaling R-HSA-1250196,1/21,0.0249120249496479,0.0592206908890752,0,0,43.38260869565217,160.18614661402282,PRKCA
Reactome_2022,Interleukin-37 Signaling R-HSA-9008059,1/21,0.0249120249496479,0.0592206908890752,0,0,43.38260869565217,160.18614661402282,CASP1
Reactome_2022,Immune System R-HSA-168256,6/1943,0.0242725899141692,0.0592206908890752,0,0,3.104284976768198,11.542996702302124,RPS6KA3;JUN;RPS6KA1;CASP1;PRKCA;TUBB4B
Reactome_2022,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,1/21,0.0249120249496479,0.0592206908890752,0,0,43.38260869565217,160.18614661402282,JUN
Reactome_2022,Inflammasomes R-HSA-622312,1/21,0.0249120249496479,0.0592206908890752,0,0,43.38260869565217,160.18614661402282,CASP1
KEGG_2021_Human,Oxytocin signaling pathway,2/154,0.0145495707624935,0.0599618673848217,0,0,11.85645933014354,50.15512059015245,JUN;PRKCA
GO_Biological_Process_2023,Positive Regulation Of Bone Resorption (GO:0045780),1/10,0.0119379646683197,0.0608668057736868,0,0,96.45893719806764,427.1232267263204,PRKCA
GO_Biological_Process_2023,Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988),1/10,0.0119379646683197,0.0608668057736868,0,0,96.45893719806764,427.1232267263204,KHSRP
GO_Biological_Process_2023,rRNA Base Methylation (GO:0070475),1/10,0.0119379646683197,0.0608668057736868,0,0,96.45893719806764,427.1232267263204,NOP2
GO_Biological_Process_2023,Positive Regulation Of Macrophage Differentiation (GO:0045651),1/10,0.0119379646683197,0.0608668057736868,0,0,96.45893719806764,427.1232267263204,PRKCA
GO_Biological_Process_2023,Protein Localization To Condensed Chromosome (GO:1903083),1/10,0.0119379646683197,0.0608668057736868,0,0,96.45893719806764,427.1232267263204,TTK
Reactome_2022,Response Of Mtb To Phagocytosis R-HSA-9637690,1/22,0.0260833561592032,0.0614659958186441,0,0,41.31469979296066,150.65231192236567,PGK1
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),4/766,0.0123139608638298,0.061911858787589,0,0,5.043044619422572,22.17437627610143,JUN;TFRC;NOP2;TTK
Reactome_2022,Nervous System Development R-HSA-9675108,3/545,0.0266251772528714,0.0622019227200704,0,0,5.122298365840801,18.57293138775999,RPS6KA3;RPS6KA1;PRKCA
GO_Biological_Process_2023,Regulation Of Mitochondrial Fusion (GO:0010635),1/11,0.0131242257813257,0.0625127596426304,0,0,86.80869565217391,376.1677267870623,TFRC
GO_Biological_Process_2023,Protein Localization To Kinetochore (GO:0034501),1/11,0.0131242257813257,0.0625127596426304,0,0,86.80869565217391,376.1677267870623,TTK
GO_Biological_Process_2023,Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110),1/11,0.0131242257813257,0.0625127596426304,0,0,86.80869565217391,376.1677267870623,PRKCA
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization (GO:0031115),1/11,0.0131242257813257,0.0625127596426304,0,0,86.80869565217391,376.1677267870623,TUBB4A
Reactome_2022,Triglyceride Catabolism R-HSA-163560,1/23,0.0272533389718204,0.0631252552253276,0,0,39.43478260869565,142.06692893534887,PRKCA
KEGG_2021_Human,Hepatitis B,2/162,0.016012250186845,0.0640490007473803,0,0,11.25909090909091,46.54959911198913,JUN;PRKCA
Reactome_2022,RHO GTPases Activate NADPH Oxidases R-HSA-5668599,1/24,0.0284219748654964,0.0641862932379127,0,0,37.71833648393195,134.2996324147713,PRKCA
Reactome_2022,DARPP-32 Events R-HSA-180024,1/24,0.0284219748654964,0.0641862932379127,0,0,37.71833648393195,134.2996324147713,PRKCA
Reactome_2022,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,1/24,0.0284219748654964,0.0641862932379127,0,0,37.71833648393195,134.2996324147713,JUN
KEGG_2021_Human,Wnt signaling pathway,2/166,0.0167664329236634,0.0651495679319494,0,0,10.982261640798226,44.89961965764408,JUN;PRKCA
GO_Biological_Process_2023,Negative Regulation By Host Of Viral Transcription (GO:0043922),1/12,0.014309122256811,0.0655683829995644,0,0,78.91304347826087,335.1324919763037,JUN
GO_Biological_Process_2023,Positive Regulation Of mRNA Metabolic Process (GO:1903313),1/12,0.014309122256811,0.0655683829995644,0,0,78.91304347826087,335.1324919763037,KHSRP
GO_Biological_Process_2023,Cellular Response To Leucine Starvation (GO:1990253),1/12,0.014309122256811,0.0655683829995644,0,0,78.91304347826087,335.1324919763037,GCN1
GO_Biological_Process_2023,Epithelium Development (GO:0060429),2/154,0.0145495707624935,0.0658260986777008,0,0,11.85645933014354,50.15512059015245,STIL;PGK1
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),2/155,0.0147290441792645,0.0658260986777008,0,0,11.778371954842545,49.6803948263265,CASP1;PRKCA
Reactome_2022,Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,1/25,0.0295892653137072,0.0662701727273939,0,0,36.14492753623188,127.2425658336615,CASP1
GO_Molecular_Function_2023,R-SMAD Binding (GO:0070412),1/19,0.0225653114296027,0.0666702383147353,0,0,48.207729468599034,182.7719626724847,JUN
GO_Molecular_Function_2023,Cysteine-Type Endopeptidase Activator Activity Involved In Apoptotic Process (GO:0008656),1/20,0.0237393438664972,0.0670894500574922,0,0,45.66819221967963,170.827422984315,CASP1
KEGG_2021_Human,Influenza A,2/172,0.0179258396615253,0.0677198387213179,0,0,10.59144385026738,42.59361907659191,CASP1;PRKCA
Reactome_2022,Infection With Mycobacterium Tuberculosis R-HSA-9635486,1/26,0.0307552117947077,0.0677614828972828,0,0,34.697391304347825,120.8057619164666,PGK1
Reactome_2022,Pyroptosis R-HSA-5620971,1/26,0.0307552117947077,0.0677614828972828,0,0,34.697391304347825,120.8057619164666,CASP1
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),2/159,0.0154565657932863,0.0682350831362151,0,0,11.475969889982627,47.85159718407026,RPS6KA3;CASP1
Reactome_2022,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,1/27,0.0319198157870248,0.0697602425668043,0,0,33.36120401337793,114.91361059553886,KHSRP
GO_Molecular_Function_2023,Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505),1/22,0.0260833561592032,0.0706424229311754,0,0,41.31469979296066,150.65231192236567,CASP1
GO_Molecular_Function_2023,mRNA 3'-UTR AU-rich Region Binding (GO:0035925),1/23,0.0272533389718204,0.0708586813267331,0,0,39.43478260869565,142.06692893534887,KHSRP
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Transcription (GO:0043923),1/16,0.0190350912060612,0.0710405198177142,0,0,57.857971014492755,229.20267994354347,JUN
GO_Biological_Process_2023,Positive Regulation Of Autophagosome Assembly (GO:2000786),1/16,0.0190350912060612,0.0710405198177142,0,0,57.857971014492755,229.20267994354347,RAB3GAP2
GO_Biological_Process_2023,Innate Immune Response-Activating Signaling Pathway (GO:0002758),1/16,0.0190350912060612,0.0710405198177142,0,0,57.857971014492755,229.20267994354347,CASP1
GO_Biological_Process_2023,Neural Tube Development (GO:0021915),1/17,0.0202131865779684,0.0710405198177142,0,0,54.23913043478261,211.60963296162683,STIL
GO_Biological_Process_2023,Carboxylic Acid Biosynthetic Process (GO:0046394),1/17,0.0202131865779684,0.0710405198177142,0,0,54.23913043478261,211.60963296162683,CASP1
GO_Biological_Process_2023,Positive Regulation Of Muscle Hypertrophy (GO:0014742),1/16,0.0190350912060612,0.0710405198177142,0,0,57.857971014492755,229.20267994354347,PRKCA
GO_Biological_Process_2023,Protein Localization To Centrosome (GO:0071539),1/17,0.0202131865779684,0.0710405198177142,0,0,54.23913043478261,211.60963296162683,STIL
GO_Biological_Process_2023,"mRNA Cis Splicing, Via Spliceosome (GO:0045292)",1/17,0.0202131865779684,0.0710405198177142,0,0,54.23913043478261,211.60963296162683,PSIP1
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),2/175,0.0185180670142361,0.0710405198177142,0,0,10.406200735680503,41.51042243905451,TFRC;CASP1
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891),1/15,0.0178556385652366,0.0710405198177142,0,0,61.993788819875775,249.55202523941097,TFRC
GO_Biological_Process_2023,Regulation Of Isotype Switching (GO:0045191),1/15,0.0178556385652366,0.0710405198177142,0,0,61.993788819875775,249.55202523941097,TFRC
GO_Biological_Process_2023,miRNA Metabolic Process (GO:0010586),1/15,0.0178556385652366,0.0710405198177142,0,0,61.993788819875775,249.55202523941097,KHSRP
GO_Biological_Process_2023,Protein Localization To Microtubule Organizing Center (GO:1905508),1/15,0.0178556385652366,0.0710405198177142,0,0,61.993788819875775,249.55202523941097,STIL
GO_Biological_Process_2023,Positive Regulation Of Isotype Switching (GO:0045830),1/15,0.0178556385652366,0.0710405198177142,0,0,61.993788819875775,249.55202523941097,TFRC
GO_Biological_Process_2023,ncRNA Metabolic Process (GO:0034660),1/17,0.0202131865779684,0.0710405198177142,0,0,54.23913043478261,211.60963296162683,KHSRP
GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.0178556385652366,0.0710405198177142,0,0,61.993788819875775,249.55202523941097,KHSRP
GO_Biological_Process_2023,Regulation Of Macrophage Differentiation (GO:0045649),1/14,0.0166748271779813,0.0710405198177142,0,0,66.76588628762542,273.32986083800455,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Cell Activation (GO:0050867),1/15,0.0178556385652366,0.0710405198177142,0,0,61.993788819875775,249.55202523941097,RPS6KA1
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613),1/17,0.0202131865779684,0.0710405198177142,0,0,54.23913043478261,211.60963296162683,PRKCA
GO_Biological_Process_2023,Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599),1/16,0.0190350912060612,0.0710405198177142,0,0,57.857971014492755,229.20267994354347,RAB3GAP2
GO_Biological_Process_2023,Embryonic Axis Specification (GO:0000578),1/17,0.0202131865779684,0.0710405198177142,0,0,54.23913043478261,211.60963296162683,STIL
Reactome_2022,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,1/28,0.0330830787572745,0.0717241147457712,0,0,32.12399355877617,109.5021279575476,RRM2
GO_Biological_Process_2023,Protein Autoprocessing (GO:0016540),1/18,0.0213899261577365,0.0723659184028095,0,0,51.0460358056266,196.26359569838613,CASP1
GO_Biological_Process_2023,"Protein Localization To Chromosome, Centromeric Region (GO:0071459)",1/18,0.0213899261577365,0.0723659184028095,0,0,51.0460358056266,196.26359569838613,TTK
GO_Biological_Process_2023,Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745),1/18,0.0213899261577365,0.0723659184028095,0,0,51.0460358056266,196.26359569838613,PRKCA
GO_Biological_Process_2023,Icosanoid Biosynthetic Process (GO:0046456),1/18,0.0213899261577365,0.0723659184028095,0,0,51.0460358056266,196.26359569838613,CASP1
KEGG_2021_Human,NOD-like receptor signaling pathway,2/181,0.0197272589885689,0.0725110060120373,0,0,10.054342305738954,39.47087346512294,JUN;CASP1
Reactome_2022,FCERI Mediated MAPK Activation R-HSA-2871796,1/29,0.0342450021823671,0.073073981034815,0,0,30.975155279503102,104.51682262493934,JUN
Reactome_2022,G1/S-Specific Transcription R-HSA-69205,1/29,0.0342450021823671,0.073073981034815,0,0,30.975155279503102,104.51682262493934,RRM2
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),2/193,0.0222428712916534,0.0735913760136593,0,0,9.416944312232271,35.838382443377334,RPS6KA3;RPS6KA1
