Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Axonal Transport (GO:0098930),2/39,0.0122148846641528,0.1023783632160436,0,0,12.790862290862291,56.345027688088976,KIF4A;DTNBP1
GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),2/38,0.0116206465259277,0.1023783632160436,0,0,13.146825396825395,58.56873758614498,PPP3CA;PPP3CB
GO_Biological_Process_2023,Anterograde Axonal Transport (GO:0008089),2/39,0.0122148846641528,0.1023783632160436,0,0,12.790862290862291,56.345027688088976,KIF4A;DTNBP1
GO_Biological_Process_2023,RNA Transport (GO:0050658),2/39,0.0122148846641528,0.1023783632160436,0,0,12.790862290862291,56.345027688088976,TPR;NUP153
GO_Biological_Process_2023,Positive Regulation Of Intracellular Transport (GO:0032388),2/39,0.0122148846641528,0.1023783632160436,0,0,12.790862290862291,56.345027688088976,ICE1;TPR
GO_Biological_Process_2023,T Cell Activation (GO:0042110),3/111,0.0121980154576643,0.1023783632160436,0,0,6.628514056224899,29.20842792772981,CD2;PPP3CA;PPP3CB
GO_Molecular_Function_2023,Protein Phosphatase 2B Binding (GO:0030346),1/5,0.0213178505521487,0.1029597875880828,0,0,58.55882352941177,225.34667975778615,PPP3CB
GO_Molecular_Function_2023,RNA Polymerase III Type 3 Promoter Sequence-Specific DNA Binding (GO:0001006),1/6,0.025527220063161,0.1029597875880828,0,0,46.84470588235294,171.82684693856828,RPTOR
GO_Molecular_Function_2023,NAD(P)H Oxidase H2O2-forming Activity (GO:0016174),1/6,0.025527220063161,0.1029597875880828,0,0,46.84470588235294,171.82684693856828,MICAL1
GO_Molecular_Function_2023,Icosatetraenoic Acid Binding (GO:0050543),1/6,0.025527220063161,0.1029597875880828,0,0,46.84470588235294,171.82684693856828,STX3
GO_Molecular_Function_2023,Protein Serine/Threonine Phosphatase Activity (GO:0004722),2/55,0.0234201753228278,0.1029597875880828,0,0,8.922282120395328,33.49565175775767,PPP3CA;PPP3CB
GO_Molecular_Function_2023,Arachidonic Acid Binding (GO:0050544),1/6,0.025527220063161,0.1029597875880828,0,0,46.84470588235294,171.82684693856828,STX3
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),10/1025,0.0124240420011875,0.1030688382343419,0,0,2.449961109670729,10.750727785103498,JUN;XRCC6;MTA1;JUND;XRCC5;TPR;DDX20;IRF2BP2;OXSR1;CIC
Reactome_2022,Cohesin Loading Onto Chromatin R-HSA-2470946,1/10,0.0421865092184754,0.1031711520783439,0,0,26.019607843137255,82.36909635390154,PDS5A
Reactome_2022,Signal Attenuation R-HSA-74749,1/10,0.0421865092184754,0.1031711520783439,0,0,26.019607843137255,82.36909635390154,MAPK3
Reactome_2022,MAPK3 (ERK1) Activation R-HSA-110056,1/10,0.0421865092184754,0.1031711520783439,0,0,26.019607843137255,82.36909635390154,MAPK3
Reactome_2022,Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940,1/10,0.0421865092184754,0.1031711520783439,0,0,26.019607843137255,82.36909635390154,PACS1
KEGG_2021_Human,p53 signaling pathway,2/73,0.0394459256583925,0.1051891350890466,0,0,6.654258886653253,21.51205126222182,CHEK1;TSC2
GO_Biological_Process_2023,Positive Regulation Of Catalytic Activity (GO:0043085),2/40,0.0128221942546673,0.1052974134246925,0,0,12.453634085213032,54.2552243331824,XRCC5;MAPK3
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,2/77,0.0434404098426665,0.1056900693079309,0,0,6.298095238095238,19.753126534025004,CHEK1;CDC25C
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,3/182,0.0438060883152299,0.1060331983835309,0,0,3.984990240290772,12.464979609286749,RPS6KA3;RPS6KA1;MAPK3
Reactome_2022,Oncogenic MAPK Signaling R-HSA-6802957,2/78,0.0444617584356545,0.1065276648813652,0,0,6.214912280701754,19.34780389175837,TLN1;MAPK3
Reactome_2022,RNA Polymerase I Promoter Clearance R-HSA-73854,2/78,0.0444617584356545,0.1065276648813652,0,0,6.214912280701754,19.34780389175837,MTA1;MAPK3
Reactome_2022,SUMOylation Of Immune Response Proteins R-HSA-4755510,1/11,0.0463071568006132,0.1066194049262899,0,0,23.416470588235295,71.94614007723759,NFKB2
Reactome_2022,Establishment Of Sister Chromatid Cohesion R-HSA-2468052,1/11,0.0463071568006132,0.1066194049262899,0,0,23.416470588235295,71.94614007723759,PDS5A
Reactome_2022,Formation Of Apoptosome R-HSA-111458,1/11,0.0463071568006132,0.1066194049262899,0,0,23.416470588235295,71.94614007723759,MAPK3
Reactome_2022,Killing Mechanisms R-HSA-9664420,1/11,0.0463071568006132,0.1066194049262899,0,0,23.416470588235295,71.94614007723759,JUN
Reactome_2022,RNA Polymerase I Transcription R-HSA-73864,2/79,0.0454920089491832,0.1066194049262899,0,0,6.133889919604205,18.95506069500997,MTA1;MAPK3
Reactome_2022,Biotin Transport And Metabolism R-HSA-196780,1/11,0.0463071568006132,0.1066194049262899,0,0,23.416470588235295,71.94614007723759,ACACA
Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,2/79,0.0454920089491832,0.1066194049262899,0,0,6.133889919604205,18.95506069500997,PPP3CA;PPP3CB
Reactome_2022,Mitotic Prometaphase R-HSA-68877,3/186,0.0462146177239066,0.1066194049262899,0,0,3.897096583053526,11.98146417021515,RANBP2;NEK9;PDS5A
Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,2/81,0.0475788425837126,0.1090156004830697,0,0,5.977998794454491,18.205200853023133,RPTOR;TSC2
GO_Biological_Process_2023,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),2/41,0.0134424546275705,0.1092871561221488,0,0,12.133699633699631,52.28820471678212,XRCC6;XRCC5
KEGG_2021_Human,Pertussis,2/76,0.0424280572502087,0.1094917606456998,0,0,6.383526383526384,20.17159488240805,JUN;MAPK3
KEGG_2021_Human,Pancreatic cancer,2/76,0.0424280572502087,0.1094917606456998,0,0,6.383526383526384,20.17159488240805,RPS6KB1;MAPK3
KEGG_2021_Human,Leishmaniasis,2/77,0.0434404098426665,0.1103248503940737,0,0,6.298095238095238,19.753126534025004,JUN;MAPK3
Reactome_2022,PI Metabolism R-HSA-1483255,2/82,0.0486352406720677,0.110897746846454,0,0,5.90297619047619,17.847098910209784,RAB14;PNPLA6
GO_Biological_Process_2023,DNA Recombination (GO:0006310),2/42,0.0140755458889694,0.1111011534731274,0,0,11.829761904761904,50.434017006992256,XRCC6;XRCC5
GO_Biological_Process_2023,Skeletal Muscle Tissue Development (GO:0007519),2/42,0.0140755458889694,0.1111011534731274,0,0,11.829761904761904,50.434017006992256,PPP3CA;PPP3CB
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427),2/42,0.0140755458889694,0.1111011534731274,0,0,11.829761904761904,50.434017006992256,PPP3CA;PPP3CB
GO_Molecular_Function_2023,RNA Polymerase III Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000992),1/7,0.0297186959454334,0.1123738190436702,0,0,39.03529411764706,137.2472719605343,RPTOR
GO_Molecular_Function_2023,Icosanoid Binding (GO:0050542),1/7,0.0297186959454334,0.1123738190436702,0,0,39.03529411764706,137.2472719605343,STX3
GO_Biological_Process_2023,Regulation Of Chromosome Organization (GO:0033044),2/43,0.0147213489193764,0.1129099685986135,0,0,11.540650406504064,48.68373208317524,CENPV;XRCC5
GO_Biological_Process_2023,Regulation Of Cellular Component Size (GO:0032535),2/43,0.0147213489193764,0.1129099685986135,0,0,11.540650406504064,48.68373208317524,RPTOR;ARHGAP5
GO_Biological_Process_2023,Learning (GO:0007612),2/43,0.0147213489193764,0.1129099685986135,0,0,11.540650406504064,48.68373208317524,PPP3CB;CIC
Reactome_2022,Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936,1/12,0.0504102825788442,0.1138452314699256,0,0,21.28663101604278,63.59508959960995,ARL2BP
Reactome_2022,Frs2-mediated Activation R-HSA-170968,1/12,0.0504102825788442,0.1138452314699256,0,0,21.28663101604278,63.59508959960995,MAPK3
GO_Biological_Process_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),2/44,0.0153797453568056,0.1157753053248428,0,0,11.26530612244898,47.02931708658436,RPS6KB1;TSC2
GO_Biological_Process_2023,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),2/44,0.0153797453568056,0.1157753053248428,0,0,11.26530612244898,47.02931708658436,TPR;EMD
Reactome_2022,Signaling By FGFR R-HSA-190236,2/86,0.0529452448021826,0.119000740698239,0,0,5.620748299319728,16.51655210750391,GTF2F1;MAPK3
Reactome_2022,Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415,1/13,0.0544959601278673,0.1196376426993181,0,0,19.511764705882353,56.77199069596926,MAPK3
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,2/87,0.0540433984246684,0.1196376426993181,0,0,5.554341736694678,16.20739078588667,MYO1E;MAPK3
Reactome_2022,Cytochrome C-Mediated Apoptotic Response R-HSA-111461,1/13,0.0544959601278673,0.1196376426993181,0,0,19.511764705882353,56.77199069596926,MAPK3
Reactome_2022,Mitotic Telophase/Cytokinesis R-HSA-68884,1/13,0.0544959601278673,0.1196376426993181,0,0,19.511764705882353,56.77199069596926,PDS5A
Reactome_2022,ERKs Are Inactivated R-HSA-202670,1/13,0.0544959601278673,0.1196376426993181,0,0,19.511764705882353,56.77199069596926,MAPK3
GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),2/45,0.0160506176078205,0.1197169918821844,0,0,11.002768549280177,45.46352711662799,XRCC5;MAPK3
Reactome_2022,Opioid Signaling R-HSA-111885,2/88,0.0551496350594298,0.1205121655002355,0,0,5.489479512735326,15.906893057840293,PPP3CA;PPP3CB
GO_Molecular_Function_2023,JUN Kinase Binding (GO:0008432),1/9,0.038048266007532,0.1211536891292468,0,0,29.273529411764702,95.69223347722578,SPAG9
GO_Molecular_Function_2023,U3 snoRNA Binding (GO:0034511),1/9,0.038048266007532,0.1211536891292468,0,0,29.273529411764702,95.69223347722578,XRCC5
GO_Molecular_Function_2023,cAMP Response Element Binding (GO:0035497),1/9,0.038048266007532,0.1211536891292468,0,0,29.273529411764702,95.69223347722578,JUN
GO_Molecular_Function_2023,DNA-binding Transcription Factor Binding (GO:0140297),4/282,0.0334159990262757,0.1211536891292468,0,0,3.4455167573258465,11.710348370499592,JUN;MTA1;DDX20;MAPK3
GO_Molecular_Function_2023,RNA Polymerase II General Transcription Initiation Factor Binding (GO:0001091),1/9,0.038048266007532,0.1211536891292468,0,0,29.273529411764702,95.69223347722578,GTF2F1
GO_Molecular_Function_2023,Superoxide-Generating NADPH Oxidase Activator Activity (GO:0016176),1/9,0.038048266007532,0.1211536891292468,0,0,29.273529411764702,95.69223347722578,SH3PXD2A
GO_Biological_Process_2023,Regulation Of Lysosome Organization (GO:1905671),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,PPP3CB
GO_Biological_Process_2023,Osmosensory Signaling Pathway (GO:0007231),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,OXSR1
GO_Biological_Process_2023,Regulation Of Protein Autoubiquitination (GO:1902498),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,MTA1
GO_Biological_Process_2023,Regulation Of Pentose-Phosphate Shunt (GO:0043456),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,RPTOR
GO_Biological_Process_2023,Nephron Tubule Development (GO:0072080),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,OXSR1
GO_Biological_Process_2023,Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,JUN
GO_Biological_Process_2023,Regulation Of Macrophage Proliferation (GO:0120040),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,MAPK3
GO_Biological_Process_2023,Regulation Of mRNA Export From Nucleus (GO:0010793),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,TPR
GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),2/52,0.0210863262216803,0.1231264424630573,0,0,9.459047619047618,36.503699119744766,XRCC6;XRCC5
GO_Biological_Process_2023,Regulation Of Stress Granule Assembly (GO:0062028),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,UBAP2L
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),2/52,0.0210863262216803,0.1231264424630573,0,0,9.459047619047618,36.503699119744766,PPP3CB;TPR
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),3/132,0.0193242629593685,0.1231264424630573,0,0,5.543569627346596,21.87710894286107,LIMA1;DTNBP1;STX3
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),2/49,0.0188565392796525,0.1231264424630573,0,0,10.064336372847013,39.96442815292184,RPS6KA3;RPS6KA1
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),2/49,0.0188565392796525,0.1231264424630573,0,0,10.064336372847013,39.96442815292184,XRCC5;PDS5A
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),2/48,0.0181369246318883,0.1231264424630573,0,0,10.283643892339544,41.23541064504691,CHEK1;MAPK3
GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),3/127,0.0174588307916257,0.1231264424630573,0,0,5.768558103381267,23.3506022773636,SPAG9;RAB14;TBC1D5
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),2/47,0.0174293229560629,0.1231264424630573,0,0,10.512698412698413,42.572236778053906,NOP2;CHEK1
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),3/126,0.0170984680221267,0.1231264424630573,0,0,5.815750808110491,23.662931530201952,ICE1;TPR;EMD
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),3/125,0.0167423380098694,0.1231264424630573,0,0,5.863717163736915,23.981515817968855,NEK9;RPS6KB1;CDC25C
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),2/51,0.0203313528196392,0.1231264424630573,0,0,9.652575315840622,37.60248659414546,XRCC5;MAPK3
GO_Biological_Process_2023,Regulation Of T-Circle Formation (GO:1904429),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,XRCC5
GO_Biological_Process_2023,Regulation Of Ribonucleoprotein Complex Localization (GO:2000197),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,TPR
GO_Biological_Process_2023,Double-Strand Break Repair Via Classical Nonhomologous End Joining (GO:0097680),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,XRCC6
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),4/245,0.0213540324566926,0.1231264424630573,0,0,3.981985628984921,15.316766190548837,JUN;STK17B;RPS6;DDX20
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Depolymerization (GO:0030835),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,LIMA1
GO_Biological_Process_2023,Multinuclear Osteoclast Differentiation (GO:0072674),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,SH3PXD2A
GO_Biological_Process_2023,Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,OXSR1
GO_Biological_Process_2023,Kidney Morphogenesis (GO:0060993),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,PPP3CA
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,OXSR1
GO_Biological_Process_2023,Embryonic Skeletal Joint Development (GO:0072498),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,OXSR1
GO_Biological_Process_2023,Pronephros Development (GO:0048793),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,OXSR1
GO_Biological_Process_2023,Embryonic Hindlimb Morphogenesis (GO:0035116),1/5,0.0213178505521487,0.1231264424630573,0,0,58.55882352941177,225.34667975778615,OXSR1
GO_Molecular_Function_2023,N6-methyladenosine-containing RNA Binding (GO:1990247),1/10,0.0421865092184754,0.1245016491569639,0,0,26.019607843137255,82.36909635390154,YTHDC1
GO_Molecular_Function_2023,MAP-kinase Scaffold Activity (GO:0005078),1/10,0.0421865092184754,0.1245016491569639,0,0,26.019607843137255,82.36909635390154,SPAG9
GO_Molecular_Function_2023,Vinculin Binding (GO:0017166),1/10,0.0421865092184754,0.1245016491569639,0,0,26.019607843137255,82.36909635390154,TLN1
Reactome_2022,Eukaryotic Translation Elongation R-HSA-156842,2/90,0.0573860060429651,0.124821174434468,0,0,5.364177489177489,15.33057681687638,EEF1B2;RPS6
Reactome_2022,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,1/14,0.0585642627035488,0.1250784253216066,0,0,18.00995475113122,51.10559906499446,MAPK3
Reactome_2022,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955,1/14,0.0585642627035488,0.1250784253216066,0,0,18.00995475113122,51.10559906499446,TLN1
Reactome_2022,Prolonged ERK Activation Events R-HSA-169893,1/14,0.0585642627035488,0.1250784253216066,0,0,18.00995475113122,51.10559906499446,MAPK3
Reactome_2022,AKT Phosphorylates Targets In Cytosol R-HSA-198323,1/14,0.0585642627035488,0.1250784253216066,0,0,18.00995475113122,51.10559906499446,TSC2
GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),2/53,0.0218528616042719,0.1251153273540361,0,0,9.27310924369748,35.45502287445614,RPS6KA3;RPS6KA1
GO_Biological_Process_2023,Locomotor Rhythm (GO:0045475),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,MTA1
GO_Biological_Process_2023,Peptidyl-Threonine Phosphorylation (GO:0018107),2/58,0.025855110939157,0.1273951829911194,0,0,8.443027210884354,30.86134973425539,CHEK1;OXSR1
GO_Biological_Process_2023,Memory (GO:0007613),2/58,0.025855110939157,0.1273951829911194,0,0,8.443027210884354,30.86134973425539,PPP3CB;CIC
GO_Biological_Process_2023,Hindlimb Morphogenesis (GO:0035137),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,OXSR1
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase Activity (GO:0045860),3/145,0.0246722320761835,0.1273951829911194,0,0,5.032750721194637,18.631630063507114,RPTOR;XRCC6;XRCC5
GO_Biological_Process_2023,mRNA Transport (GO:0051028),2/58,0.025855110939157,0.1273951829911194,0,0,8.443027210884354,30.86134973425539,YTHDC1;TPR
GO_Biological_Process_2023,Positive Regulation Of Neurotransmitter Secretion (GO:0001956),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,DTNBP1
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),3/144,0.0242352870814882,0.1273951829911194,0,0,5.068700333247885,18.855289319990938,PPP3CA;PPP1R12A;STX3
GO_Biological_Process_2023,Glomerular Epithelial Cell Development (GO:0072310),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,MYO1E
GO_Biological_Process_2023,Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,PPP1R12A
GO_Biological_Process_2023,Anterograde Dendritic Transport (GO:0098937),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,STAU2
GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),2/57,0.0250324151957849,0.1273951829911194,0,0,8.596969696969698,31.702045204893388,CHEK1;MAPK3
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),2/54,0.0226308480405061,0.1273951829911194,0,0,9.094322344322345,34.453306781873835,XRCC6;XRCC5
GO_Biological_Process_2023,Negative Regulation Of TOR Signaling (GO:0032007),2/54,0.0226308480405061,0.1273951829911194,0,0,9.094322344322345,34.453306781873835,RPS6KA1;TSC2
GO_Biological_Process_2023,Regulation Of Saliva Secretion (GO:0046877),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,PPP3CA
GO_Biological_Process_2023,Ureter Development (GO:0072189),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,OXSR1
GO_Biological_Process_2023,post-Golgi Vesicle-Mediated Transport (GO:0006892),2/56,0.024220733969424,0.1273951829911194,0,0,8.756613756613756,32.579386361435965,GGA2;RAB14
GO_Biological_Process_2023,Podocyte Development (GO:0072015),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,MYO1E
GO_Biological_Process_2023,Positive Regulation Of Kidney Development (GO:0090184),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,PPP3CA
GO_Biological_Process_2023,Positive Regulation Of Gastrulation (GO:2000543),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,OXSR1
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,STK17B
GO_Biological_Process_2023,Positive Regulation Of Autophagosome Maturation (GO:1901098),1/6,0.025527220063161,0.1273951829911194,0,0,46.84470588235294,171.82684693856828,FYCO1
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),2/56,0.024220733969424,0.1273951829911194,0,0,8.756613756613756,32.579386361435965,CHEK1;CDC25C
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,2/93,0.0607990049006526,0.1286866830184216,0,0,5.186551543694401,14.523287532579202,JUN;MAPK3
Reactome_2022,RAC3 GTPase Cycle R-HSA-9013423,2/93,0.0607990049006526,0.1286866830184216,0,0,5.186551543694401,14.523287532579202,ARHGAP5;EMD
Reactome_2022,Signaling By ROBO Receptors R-HSA-376176,3/209,0.0612971642917022,0.1291618819003725,0,0,3.457948298046555,9.654666673954988,VASP;PPP3CB;RPS6
Reactome_2022,Depolymerisation Of Nuclear Lamina R-HSA-4419969,1/15,0.0626152632725983,0.129624580108186,0,0,16.722689075630253,46.33432734971711,EMD
Reactome_2022,Signaling By Activin R-HSA-1502540,1/15,0.0626152632725983,0.129624580108186,0,0,16.722689075630253,46.33432734971711,MAPK3
Reactome_2022,GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194,1/15,0.0626152632725983,0.129624580108186,0,0,16.722689075630253,46.33432734971711,TLN1
Reactome_2022,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,1/15,0.0626152632725983,0.129624580108186,0,0,16.722689075630253,46.33432734971711,TLN1
GO_Molecular_Function_2023,MAP Kinase Activity (GO:0004707),1/11,0.0463071568006132,0.1303061854156791,0,0,23.416470588235295,71.94614007723759,MAPK3
GO_Molecular_Function_2023,C2H2 Zinc Finger Domain Binding (GO:0070742),1/11,0.0463071568006132,0.1303061854156791,0,0,23.416470588235295,71.94614007723759,SRRM2
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,3/212,0.063415247145186,0.1307074089630034,0,0,3.407793854845218,9.398869096491962,RPS6KA3;RPS6KA1;MAPK3
KEGG_2021_Human,Pathogenic Escherichia coli infection,3/197,0.053169160885983,0.1329229022149575,0,0,3.674077754316234,10.780760870861084,MYO1E;JUN;MAPK3
Reactome_2022,EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,2/97,0.065455178175553,0.1343254091254828,0,0,4.967167919799499,13.542435321821053,RANBP2;NEK9
Reactome_2022,Cell-extracellular Matrix Interactions R-HSA-446353,1/16,0.0666490345194074,0.1344373687741894,0,0,15.607058823529412,42.26882712102443,VASP
Reactome_2022,Spry Regulation Of FGF Signaling R-HSA-1295596,1/16,0.0666490345194074,0.1344373687741894,0,0,15.607058823529412,42.26882712102443,MAPK3
Reactome_2022,NLRP3 Inflammasome R-HSA-844456,1/16,0.0666490345194074,0.1344373687741894,0,0,15.607058823529412,42.26882712102443,NFKB2
Reactome_2022,Polo-like Kinase Mediated Events R-HSA-156711,1/16,0.0666490345194074,0.1344373687741894,0,0,15.607058823529412,42.26882712102443,CDC25C
GO_Cellular_Component_2023,Euchromatin (GO:0000791),2/44,0.0153797453568056,0.1363675151457844,0,0,11.26530612244898,47.02931708658436,JUN;ICE1
GO_Cellular_Component_2023,Lytic Vacuole (GO:0000323),4/223,0.0156882982026123,0.1363675151457844,0,0,4.3869027731373205,18.22687991610867,RPTOR;FYCO1;RAB14;TSC2
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Differentiation (GO:1902107),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,XRCC6
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),4/270,0.0291472574593078,0.136504518664618,0,0,3.603154227030992,12.738571472378924,JUN;STK17B;RPS6;DDX20
GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),2/62,0.0292539023029863,0.136504518664618,0,0,7.878571428571429,27.82508399467758,DTNBP1;TSC2
GO_Biological_Process_2023,DNA Ligation (GO:0006266),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,XRCC6
GO_Biological_Process_2023,Regulation Of Dopamine Receptor Signaling Pathway (GO:0060159),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,DTNBP1
GO_Biological_Process_2023,Regulation Of Heterochromatin Formation (GO:0031445),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,TPR
GO_Biological_Process_2023,Regulation Of Mitophagy (GO:1901524),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,TSC2
GO_Biological_Process_2023,Cellular Response To Interferon-Alpha (GO:0035457),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,TPR
GO_Biological_Process_2023,snRNA Transcription By RNA Polymerase III (GO:0042796),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,ICE1
GO_Biological_Process_2023,Kidney Epithelium Development (GO:0072073),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,OXSR1
GO_Biological_Process_2023,Kidney Mesenchyme Development (GO:0072074),1/7,0.0297186959454334,0.136504518664618,0,0,39.03529411764706,137.2472719605343,OXSR1
GO_Biological_Process_2023,mRNA Export From Nucleus (GO:0006406),2/62,0.0292539023029863,0.136504518664618,0,0,7.878571428571429,27.82508399467758,YTHDC1;TPR
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),2/63,0.0301300741394296,0.136847766901432,0,0,7.749024199843872,27.138876377223244,RPTOR;CDC25C
GO_Biological_Process_2023,Telomere Organization (GO:0032200),2/63,0.0301300741394296,0.136847766901432,0,0,7.749024199843872,27.138876377223244,XRCC6;XRCC5
