Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),1/137,0.0728388887077658,0.088827913058251,0,0,14.59779411764706,38.23899878007725,C2CD5
KEGG_2021_Human,Tight junction,1/169,0.0891418019446807,0.0891418019446807,0,0,11.798214285714286,28.52250037107005,ARHGEF18
KEGG_2021_Human,Cell adhesion molecules,1/148,0.0784726929102361,0.0891418019446807,0,0,13.49795918367347,34.35236788543272,VSIR
Reactome_2022,Meiotic Synapsis R-HSA-1221632,1/60,0.03251724254582,0.089422417001005,0,0,33.779661016949156,115.72860487101576,SYNE1
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),1/142,0.075403578794319,0.0912140066060311,0,0,14.076595744680851,36.38659995556786,C2CD5
GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),1/144,0.0764276477415152,0.0917131772898182,0,0,13.878321678321678,35.68686578929854,ARHGAP12
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),1/146,0.0774506854697169,0.0922031969877582,0,0,13.68551724137931,35.00911135940426,TFEB
GO_Molecular_Function_2023,Double-Stranded RNA Binding (GO:0003725),1/65,0.0351831422208768,0.0929532092221976,0,0,31.1328125,104.20738341965524,ILF2
GO_Molecular_Function_2023,RNA Binding (GO:0003723),3/1411,0.0376852020403118,0.0929532092221976,0,0,4.948774857954546,16.224497899796646,DCP1A;ILF2;SYNE1
GO_Molecular_Function_2023,"Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",1/73,0.0394346948215383,0.0929532092221976,0,0,27.6625,89.43588520720674,LDLRAP1
GO_Molecular_Function_2023,Amyloid-Beta Binding (GO:0001540),1/79,0.0426121749090392,0.0937467847998864,0,0,25.526923076923076,80.55314827174135,LDLRAP1
Reactome_2022,COPII-mediated Vesicle Transport R-HSA-204005,1/66,0.0357155201450245,0.0942889731828647,0,0,30.65230769230769,102.13869848967184,F5
Reactome_2022,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",1/71,0.038373406353793,0.0974094161288593,0,0,28.455714285714286,92.77674343537714,LDLRAP1
Reactome_2022,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",1/74,0.0399649396748714,0.0976920747607969,0,0,27.28219178082192,87.84191112168185,ARHGEF18
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,2/644,0.0469665395689305,0.0981903386293954,0,0,6.696780893042575,20.480897968944085,ARHGEF18;ARHGAP12
Reactome_2022,Meiosis R-HSA-1500620,1/88,0.0473604821923678,0.0981903386293954,0,0,22.875862068965517,69.77062685533508,SYNE1
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,1/88,0.0473604821923678,0.0981903386293954,0,0,22.875862068965517,69.77062685533508,DCP1A
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,1/91,0.0489384874443282,0.0981903386293954,0,0,22.11,66.71009583505662,ARHGEF18
Reactome_2022,G Alpha (12/13) Signaling Events R-HSA-416482,1/78,0.0420832593305425,0.0981903386293954,0,0,25.85974025974026,81.92637908684091,ARHGEF18
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",2/660,0.0490951693146977,0.0981903386293954,0,0,6.528537656197231,19.676977461367724,ARHGEF18;ARHGAP12
Reactome_2022,P75 NTR Receptor-Mediated Signaling R-HSA-193704,1/95,0.0510387981390416,0.0990753140346103,0,0,21.16489361702128,62.96913934936651,ARHGEF18
GO_Molecular_Function_2023,Phosphatidylinositol Bisphosphate Binding (GO:1902936),1/93,0.0499891704318726,0.1031026640157373,0,0,21.62717391304348,64.79390764349345,LDLRAP1
Reactome_2022,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,1/104,0.0557490891026062,0.1041203711391465,0,0,19.306796116504856,55.73667787879545,LDLRAP1
Reactome_2022,Post-translational Protein Phosphorylation R-HSA-8957275,1/106,0.0567929297122617,0.1041203711391465,0,0,18.937142857142856,54.31822944685532,F5
Reactome_2022,Platelet Degranulation R-HSA-114608,1/125,0.0666572249433412,0.1047470677681077,0,0,16.02016129032258,43.385670033586294,F5
Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,1/123,0.0656233126701985,0.1047470677681077,0,0,16.284426229508195,44.3559153884753,F5
Reactome_2022,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,1/122,0.0651059661884504,0.1047470677681077,0,0,16.419834710743803,44.85470428875659,LDLRAP1
Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,1/119,0.0635523639651725,0.1047470677681077,0,0,16.839830508474577,46.408738746473205,ARHGEF18
Reactome_2022,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,1/112,0.0599181606870973,0.1047470677681077,0,0,17.90810810810811,50.40730639649694,DCP1A
Reactome_2022,Reproduction R-HSA-1474165,1/113,0.0604381163323424,0.1047470677681077,0,0,17.74732142857143,49.80138528268159,SYNE1
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,1/130,0.0692374571025659,0.1061737231669462,0,0,15.395348837209305,41.1088648413353,F5
Reactome_2022,ER To Golgi Anterograde Transport R-HSA-199977,1/133,0.0707824821112975,0.1061737231669462,0,0,15.043181818181818,39.836507711922266,F5
Reactome_2022,Death Receptor Signaling R-HSA-73887,1/139,0.0738655397975242,0.1081877434875012,0,0,14.384782608695652,37.47967865613064,ARHGEF18
Reactome_2022,Clathrin-mediated Endocytosis R-HSA-8856828,1/142,0.075403578794319,0.1081877434875012,0,0,14.076595744680851,36.38659995556786,LDLRAP1
Reactome_2022,RHOA GTPase Cycle R-HSA-8980692,1/147,0.0779618179237129,0.1094782975098947,0,0,13.591095890410958,34.67817161188282,ARHGEF18
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),1/178,0.0936798032812871,0.1106454369464021,0,0,11.193220338983052,26.504120413508957,VSIR
Reactome_2022,Metabolism Of Steroids R-HSA-8957322,1/153,0.0810232101444098,0.1114069139485635,0,0,13.050657894736842,32.79655934812105,LDLRAP1
GO_Biological_Process_2023,Endocytosis (GO:0006897),1/189,0.0991983332467463,0.1162480467735309,0,0,10.532446808510638,24.336630402299132,LDLRAP1
Reactome_2022,Transport To Golgi And Subsequent Modification R-HSA-948021,1/164,0.0866117740185202,0.1166607568412721,0,0,12.16319018404908,29.755049499876836,F5
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),1/192,0.1006980759679046,0.1170907860091914,0,0,10.36544502617801,23.7952119088621,C2CD5
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),1/196,0.1026942019426715,0.1184933099338517,0,0,10.150769230769232,23.103146910880294,SYNE1
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),1/204,0.1066743752083199,0.1221462311545648,0,0,9.74679802955665,21.81308356459046,TFEB
GO_Cellular_Component_2023,Extracellular Membrane-Bounded Organelle (GO:0065010),1/57,0.0309144903817854,0.1253035880188003,0,0,35.59464285714286,123.7458530082544,F5
GO_Cellular_Component_2023,Early Endosome (GO:0005769),2/307,0.0117878772402556,0.1253035880188003,0,0,14.341712204007289,63.687006583537446,LDLRAP1;RAB11FIP5
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),2/316,0.0124566423091679,0.1253035880188003,0,0,13.924274593064402,61.06492404445706,ILF2;F5
GO_Cellular_Component_2023,Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),1/52,0.0282378723956638,0.1253035880188003,0,0,39.09411764705882,139.4522833938583,F5
GO_Cellular_Component_2023,Tertiary Granule Lumen (GO:1904724),1/53,0.0287737329936235,0.1253035880188003,0,0,38.340384615384615,136.0428936891653,ILF2
GO_Cellular_Component_2023,Extracellular Vesicle (GO:1903561),1/60,0.03251724254582,0.1253035880188003,0,0,33.779661016949156,115.72860487101576,F5
GO_Cellular_Component_2023,COPII-coated ER To Golgi Transport Vesicle (GO:0030134),1/76,0.0410246312082467,0.1253035880188003,0,0,26.552,84.79600603121183,F5
GO_Cellular_Component_2023,Platelet Alpha Granule Lumen (GO:0031093),1/66,0.0357155201450245,0.1253035880188003,0,0,30.65230769230769,102.13869848967184,F5
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669),1/68,0.0367794749552908,0.1253035880188003,0,0,29.734328358208955,98.20699568293152,LDLRAP1
GO_Cellular_Component_2023,Vesicle Membrane (GO:0012506),1/69,0.0373110520780908,0.1253035880188003,0,0,29.29558823529412,96.33753689320037,C2CD5
GO_Cellular_Component_2023,Coated Vesicle (GO:0030135),1/79,0.0426121749090392,0.1253035880188003,0,0,25.526923076923076,80.55314827174135,F5
GO_Cellular_Component_2023,Clathrin-Coated Endocytic Vesicle (GO:0045334),1/85,0.0457800971719973,0.1253035880188003,0,0,23.696428571428573,73.07755450297252,LDLRAP1
GO_Cellular_Component_2023,Platelet Alpha Granule (GO:0031091),1/89,0.0478867482017097,0.1253035880188003,0,0,22.61477272727273,68.72440526863295,F5
GO_Cellular_Component_2023,Clathrin-Coated Vesicle Membrane (GO:0030665),1/90,0.0484127499163546,0.1253035880188003,0,0,22.359550561797754,67.70454183296923,LDLRAP1
GO_Cellular_Component_2023,Specific Granule Lumen (GO:0035580),1/61,0.0330509575559811,0.1253035880188003,0,0,33.215,113.25334294423654,ILF2
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),1/214,0.1116270195571742,0.1268488858604253,0,0,9.28450704225352,20.35713723528996,ARHGAP12
Reactome_2022,Metabolism Of Vitamins And Cofactors R-HSA-196854,1/186,0.0976963172043407,0.1289591387097297,0,0,10.704864864864865,24.898353294176932,LDLRAP1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),1/221,0.1150790042954777,0.1297883507091854,0,0,8.985909090909091,19.428761066206413,VSIR
GO_Cellular_Component_2023,Phagocytic Vesicle (GO:0045335),1/100,0.0536582567508638,0.1311646276132227,0,0,20.09090909090909,58.768318421882675,RAB11FIP5
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Lumen (GO:1904813),1/123,0.0656233126701985,0.1323301531230246,0,0,16.284426229508195,44.3559153884753,ILF2
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),2/780,0.0661650765615123,0.1323301531230246,0,0,5.487289345901171,14.901296663909696,ILF2;SYNE1
GO_Cellular_Component_2023,Cytoplasmic Side Of Plasma Membrane (GO:0009898),1/124,0.0661403988818775,0.1323301531230246,0,0,16.151219512195123,43.86631714557356,LDLRAP1
GO_Cellular_Component_2023,Nucleolus (GO:0005730),2/771,0.0648205192137028,0.1323301531230246,0,0,5.5541106776477385,15.196785906305454,ILF2;SYNE1
GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),1/231,0.1199892603122087,0.1333214003468985,0,0,8.59086956521739,18.215676378264007,ARHGAP12
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),1/231,0.1199892603122087,0.1333214003468985,0,0,8.59086956521739,18.215676378264007,RAB11FIP5
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),2/1127,0.1245578141747178,0.1367241621720661,0,0,3.7262222222222223,7.761666113358495,TFEB;VSIR
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),1/241,0.1248747347838204,0.1367241621720661,0,0,8.22875,17.119454929894243,TFEB
GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),1/162,0.0855979753157413,0.1394929968108377,0,0,12.31552795031056,30.27272103834212,ILF2
GO_Cellular_Component_2023,Specific Granule (GO:0042581),1/159,0.0840753591599023,0.1394929968108377,0,0,12.55126582278481,31.077458185860923,ILF2
GO_Cellular_Component_2023,Endocytic Vesicle Membrane (GO:0030666),1/159,0.0840753591599023,0.1394929968108377,0,0,12.55126582278481,31.077458185860923,LDLRAP1
GO_Cellular_Component_2023,Mitochondrial Outer Membrane (GO:0005741),1/151,0.0800037743240655,0.1394929968108377,0,0,13.226,33.40466307421403,RAB11FIP5
GO_Cellular_Component_2023,Intracellular Organelle Lumen (GO:0070013),2/856,0.0779028557285586,0.1394929968108377,0,0,4.979182930002602,12.708332084249834,ILF2;F5
GO_Cellular_Component_2023,Organelle Outer Membrane (GO:0031968),1/170,0.0896470423587413,0.1408739237065934,0,0,11.727810650887577,28.286014139881967,RAB11FIP5
GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),1/184,0.0966937086469272,0.1467076958780964,0,0,10.822950819672132,25.28465280718741,ILF2
GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),1/196,0.1026942019426715,0.1506181628492515,0,0,10.150769230769232,23.103146910880294,RAB11FIP5
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),1/272,0.1398634329517421,0.1520254705997197,0,0,7.276014760147602,14.312567226108646,VSIR
GO_Cellular_Component_2023,Axon (GO:0030424),1/205,0.1071707667099066,0.152113346297932,0,0,9.698529411764708,21.66003382009917,LDLRAP1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),2/1243,0.1463703149237284,0.157953577255822,0,0,3.357149252395022,6.451149921478245,TFEB;ILF2
GO_Cellular_Component_2023,Nuclear Membrane (GO:0031965),1/227,0.1180281380131811,0.1622886897681241,0,0,8.744690265486726,18.6859359587213,SYNE1
GO_Cellular_Component_2023,Vesicle (GO:0031982),1/235,0.1219464175757844,0.1625952234343791,0,0,8.442307692307692,17.764080386070138,F5
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),1/308,0.1569765493380373,0.16818916000504,0,0,6.411074918566775,11.871123624208876,LDLRAP1
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",1/254,0.1311889883268698,0.1697739848935963,0,0,7.800790513833992,15.844313049715986,F5
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),1/316,0.1607371738476214,0.1709969934549164,0,0,6.2457142857142856,11.417070207865292,ARHGAP12
GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),1/325,0.1649496426027098,0.17424258021413,0,0,6.069444444444445,10.93783716639799,C2CD5
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),2/1195,0.1372327427208661,0.1775953141093562,0,0,3.501164198565707,6.953581487005676,ILF2;SYNE1
GO_Cellular_Component_2023,Lytic Vacuole Membrane (GO:0098852),1/287,0.1470319104088776,0.1797056682775171,0,0,6.889160839160839,13.2072490868769,TFEB
GO_Cellular_Component_2023,Endoplasmic Reticulum Lumen (GO:0005788),1/284,0.145602575064884,0.1797056682775171,0,0,6.963250883392226,13.417310268308398,F5
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,1/282,0.1446484755374902,0.1835922958745068,0,0,7.013523131672597,13.560287788646123,F5
GO_Molecular_Function_2023,Actin Binding (GO:0003779),1/183,0.096192024677205,0.1867256949616334,0,0,10.882967032967032,25.481475089201393,SYNE1
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),1/364,0.1829824725592314,0.1919396565306624,0,0,5.406611570247934,9.182399368003196,VSIR
GO_Molecular_Function_2023,Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),1/203,0.1061777328104574,0.194659176819172,0,0,9.795544554455445,21.96788850664253,ARHGEF18
GO_Molecular_Function_2023,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),1/224,0.1165546898870111,0.202437092961651,0,0,8.863677130044843,19.05154042458471,TFEB
GO_Cellular_Component_2023,Lysosomal Membrane (GO:0005765),1/356,0.1793125564684904,0.2132365536382049,0,0,5.530704225352113,9.505205832095957,TFEB
GO_Biological_Process_2023,Organelle Organization (GO:0006996),1/418,0.2073667498861664,0.2160070311314234,0,0,4.693525179856115,7.3841650631973,SYNE1
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),1/434,0.2144635774164784,0.2218588731894604,0,0,4.516397228637413,6.953514532815357,VSIR
GO_Cellular_Component_2023,Cytoplasmic Vesicle Membrane (GO:0030659),1/389,0.1943550124655303,0.2250426460127194,0,0,5.0518041237113405,8.275202875850301,C2CD5
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),1/452,0.2223784262078615,0.2284709858299947,0,0,4.332150776053215,6.512845984951964,TFEB
GO_Molecular_Function_2023,mRNA Binding (GO:0003729),1/282,0.1446484755374902,0.2386699846368589,0,0,7.013523131672597,13.560287788646123,DCP1A
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),1/480,0.2345464006708592,0.23933306190904,0,0,4.073068893528184,5.906364696972251,VSIR
GO_Molecular_Function_2023,Tubulin Binding (GO:0015631),1/322,0.1635476269145866,0.2570034137229218,0,0,6.1271028037383175,11.094045032831533,RAB11FIP5
GO_Molecular_Function_2023,Calcium Ion Binding (GO:0005509),1/346,0.1747040893510072,0.2620561340265108,0,0,5.693913043478261,9.933951749694662,C2CD5
GO_Cellular_Component_2023,Lysosome (GO:0005764),1/503,0.2444117509113539,0.2757465907717839,0,0,3.881872509960159,5.4691739531947325,TFEB
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,1/468,0.2293529102536114,0.2856092844667613,0,0,4.180299785867238,6.155463714629547,ILF2
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),1/540,0.2600397947390122,0.2860437742129134,0,0,3.608534322820037,4.860409226003167,RAB11FIP5
GO_Cellular_Component_2023,Neuron Projection (GO:0043005),1/557,0.2671212337227653,0.2866666898488213,0,0,3.4951438848920864,4.613773998931812,LDLRAP1
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),2/1922,0.2860227391457826,0.2898879112964013,0,0,2.0913194444444443,2.6176710118362756,TFEB;ILF2
GO_Molecular_Function_2023,GTPase Regulator Activity (GO:0030695),1/424,0.2100348620814084,0.3013543673341946,0,0,4.625531914893617,7.218058147092534,ARHGEF18
GO_Molecular_Function_2023,Transcription Cis-Regulatory Region Binding (GO:0000976),1/474,0.2319536461485586,0.318936263454268,0,0,4.126004228329809,6.028990525734244,TFEB
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),4/5175,0.3110199241773924,0.3258303967572682,0,0,1.6374837693731523,1.9124145170389593,TFEB;ILF2;RAB11FIP5;SYNE1
GO_Molecular_Function_2023,Metal Ion Binding (GO:0046872),1/521,0.2520516754221998,0.3327082115573038,0,0,3.7440384615384614,5.159738595103209,C2CD5
Reactome_2022,Hemostasis R-HSA-109582,1/576,0.2749628348036382,0.3360656869822245,0,0,3.3763478260869566,4.359267965406386,F5
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,1/619,0.2924287336140201,0.3509144803368241,0,0,3.134466019417476,3.8539334446946167,ARHGEF18
Reactome_2022,Cell Cycle R-HSA-1640170,1/654,0.3063618181759073,0.36019922634639,0,0,2.9611026033690657,3.5029502181048304,SYNE1
Reactome_2022,Metabolism Of RNA R-HSA-8953854,1/666,0.3110811500264278,0.36019922634639,0,0,2.9058646616541353,3.3931824320336568,DCP1A
Reactome_2022,Signaling By GPCR R-HSA-372790,1/689,0.3200450341448474,0.364189176785516,0,0,2.8053779069767444,3.1961489866773283,ARHGEF18
Reactome_2022,Transport Of Small Molecules R-HSA-382551,1/706,0.326602221021852,0.365351637075292,0,0,2.73531914893617,3.0608557667090164,LDLRAP1
Reactome_2022,Metabolism Of Lipids R-HSA-556833,1/732,0.3365197246252713,0.3701716970877985,0,0,2.634473324213406,2.8692009841570036,LDLRAP1
GO_Molecular_Function_2023,Double-Stranded DNA Binding (GO:0003690),1/650,0.3047821886207968,0.3764439933789091,0,0,2.979969183359014,3.54067390658332,TFEB
GO_Molecular_Function_2023,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),1/715,0.3300503505461293,0.3764439933789091,0,0,2.6995798319327733,2.992511398090303,TFEB
GO_Molecular_Function_2023,Sequence-Specific DNA Binding (GO:0043565),1/717,0.3308144184238898,0.3764439933789091,0,0,2.691759776536313,2.9776185551912597,TFEB
GO_Molecular_Function_2023,Protein Homodimerization Activity (GO:0042803),1/662,0.3095112928373212,0.3764439933789091,0,0,2.924054462934947,3.429216159272381,SYNE1
GO_Cellular_Component_2023,Bounding Membrane Of Organelle (GO:0098588),1/819,0.3687475018656824,0.3773230251648843,0,0,2.343643031784841,2.338119407219705,F5
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),1/938,0.4105258008194894,0.4132810075363988,0,0,2.0332977588046957,1.8102785438445272,TFEB
GO_Molecular_Function_2023,DNA Binding (GO:0003677),1/846,0.3784558547123471,0.4163014401835819,0,0,2.2655621301775146,2.2013466862390803,ILF2
Reactome_2022,Signal Transduction R-HSA-162582,2/2465,0.4008545385696638,0.4337114679606199,0,0,1.5812694545946675,1.445528009802764,ARHGEF18;ARHGAP12
GO_Cellular_Component_2023,Nucleus (GO:0005634),3/4487,0.4630294672025062,0.4630294672025062,0,0,1.296693800178412,0.9984083009453112,TFEB;ILF2;SYNE1
Reactome_2022,Innate Immune System R-HSA-168249,1/1035,0.4427030919482593,0.4712645817513728,0,0,1.8331721470019344,1.4937712404723844,ILF2
GO_Molecular_Function_2023,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),1/1122,0.4701958559277741,0.484889476425517,0,0,1.6831400535236396,1.270107509742627,TFEB
GO_Molecular_Function_2023,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),1/1098,0.4627375427887552,0.484889476425517,0,0,1.722151321786691,1.327081624648021,TFEB
GO_Molecular_Function_2023,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),1/1225,0.5011476026461148,0.5011476026461148,0,0,1.5330882352941178,1.0591410675737354,TFEB
Reactome_2022,Post-translational Protein Modification R-HSA-597592,1/1383,0.5454426995406042,0.5714161614234902,0,0,1.346382054992764,0.8161196091974587,F5
Reactome_2022,Metabolism Of Proteins R-HSA-392499,1/1890,0.6645333469321447,0.6853000140237743,0,0,0.958178930651138,0.3915791930408024,F5
Reactome_2022,Immune System R-HSA-168256,1/1943,0.675178955818414,0.6855663243694665,0,0,0.9292996910401649,0.3650080126655491,ILF2
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),1/2028,0.6916123942450441,0.6916123942450441,0,0,0.8861371484953132,0.3267450000456131,TFEB
Reactome_2022,Metabolism R-HSA-1430728,1/2049,0.6955541988126146,0.6955541988126146,0,0,0.876025390625,0.3180378142794944,LDLRAP1
