Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
PPI_Hub_Proteins,YWHAE,1/215,0.1121209085471433,0.2160677989810294,0,0,9.240654205607475,20.220191150159177,ILF2
PPI_Hub_Proteins,HNRNPA1,1/130,0.0692374571025659,0.2160677989810294,0,0,15.395348837209305,41.1088648413353,ILF2
PPI_Hub_Proteins,SDHA,1/127,0.0676900970783306,0.2160677989810294,0,0,15.764285714285714,42.45031112549025,SYNE1
PPI_Hub_Proteins,RPL7A,1/193,0.101197485556128,0.2160677989810294,0,0,10.3109375,23.619072425294274,ILF2
PPI_Hub_Proteins,CLTC,1/120,0.0640704919510496,0.2160677989810294,0,0,16.69747899159664,45.88085464119431,LDLRAP1
PPI_Hub_Proteins,CDC42,1/205,0.1071707667099066,0.2160677989810294,0,0,9.698529411764708,21.66003382009917,SYNE1
PPI_Hub_Proteins,GABARAPL2,2/539,0.0339415055506535,0.2160677989810294,0,0,8.049658597144631,27.232934115180058,ILF2;RAB11FIP5
PPI_Hub_Proteins,YWHAG,2/428,0.0221149633689934,0.2160677989810294,0,0,10.205007824726136,38.89639573338629,DCP1A;RAB11FIP5
PPI_Hub_Proteins,EEF1G,1/124,0.0661403988818775,0.2160677989810294,0,0,16.151219512195123,43.86631714557356,ILF2
PPI_Hub_Proteins,APP,1/247,0.1277941711931483,0.2289645567210573,0,0,8.02560975609756,16.511362606004123,LDLRAP1
KEA_2015,MAPK10,1/105,0.0562711406066492,0.2304323363970417,0,0,19.120192307692307,55.01975823103713,ARHGAP12
KEA_2015,MAPK14,1/396,0.1975134311974642,0.2304323363970417,0,0,4.960506329113924,8.04568674665867,ARHGAP12
KEA_2015,PRKACA,1/393,0.196161204113052,0.2304323363970417,0,0,4.999234693877551,8.142845894389652,SYNE1
KEA_2015,RPS6KA3,1/332,0.1682127082664655,0.2304323363970417,0,0,5.938972809667674,10.58637332655825,ARHGAP12
KEA_2015,CSNK2A1,1/286,0.1465557070063537,0.2304323363970417,0,0,6.913684210526315,13.276691193548508,F5
KEA_2015,SRC,1/259,0.1336064985189914,0.2304323363970417,0,0,7.647674418604651,15.393670226175123,ARHGAP12
KEA_2015,PRKCB,1/250,0.1292505666717651,0.2304323363970417,0,0,7.927710843373494,16.22011526376472,TFEB
KEA_2015,CSNK2A2,1/229,0.1190091952358663,0.2304323363970417,0,0,8.667105263157895,18.448406065583505,F5
KEA_2015,MAPK9,1/131,0.0697527247352707,0.2304323363970417,0,0,15.276153846153846,40.677324049781355,ARHGAP12
KEA_2015,ATM,1/161,0.0850906924644583,0.2304323363970417,0,0,12.393125,30.537126243364614,F5
KEA_2015,MAPK1,1/326,0.1654165061909958,0.2304323363970417,0,0,6.050461538461539,10.886527110906,DCP1A
